Clapeyron Database File
tc-PR parameters [csvtype = single,sep = ;]
species;Mw;Tc;Pc;acentricfactor;L;M;N;v_shift
dimethylsuccinate~|~dimethyl 1,4-butanedioate;146.1412;657.0;3280000;0.62228;0.580915283124746;0.881224884160867;2.11395378876395;0.005792439038333
2-thiapropane~|~dimethylsulfide;62.134;503.04;5530000;0.194256;0.263345033134524;0.833051344607266;1.6885579005111;0.0004016595121507
dmso~|~dimethyl sulfoxide;78.13344;729.0;5650000;0.280551;1.37329334091559;0.9999981158553;0.551746415466134;0.0220500028592702
dibutyl ether~|~di-n-butylether;130.22792;584.1;2460000;0.447646;0.453248812102211;0.814837789576471;1.82231353066665;0.0018903456121544
5-thianonane~|~di-n-butylsulfide;146.294;652.0;2579000;0.466474;0.257613893236955;0.834129298781701;2.82427294390218;0.0036745381454193
di-n-hexylether;186.33424;658.0;1816000;0.710511;0.579236099001574;0.803698097929814;2.04866601058211;0.0098180873050229
di-n-octyl-terephthalate~|~di-n-octyl terephthalate;390.55612;855.0;1160000;1.08951;0.672421594046524;0.808403021271029;2.55338582877368;0.0566244737393324
dinonylether;270.49372;736.0;1300000;1.00206;0.40991396662729;0.806305838301709;3.43679204056675;0.0196965029081971
dipentyl ether~|~di-n-pentylether;158.28108;622.0;2090000;0.601173;0.32304614874293;0.830016354135492;2.90318736418368;0.0039976824884696
dipropyl ether~|~di-n-propylether;102.17476;530.6;3028000;0.368756;0.279479763029335;0.842722487951375;2.37935434599418;-0.0039325651151066
diolein;620.98598;916.0;425970;1.8439;;;;
dioxane~|~p-dioxane~|~1,4-dioxane;88.10512;587.0;5208100;0.279262;0.200906292866132;0.819068976459653;2.22399326346901;-0.0017658385911779
diphenylmethane;168.23438;760.0;2710000;0.481608;0.206157135142859;0.811936587886288;2.6512038540726;0.0145312007982473
dipropylamine~|~1-propanamine~|~di-n-propylamine;101.19;550.0;3140000;0.449684;0.267635592104858;0.839029518898464;2.73460201750947;-0.0088979570749532
4,5-dithiaoctane~|~dipropyldisulfide~|~di-n-propyl disulfide;150.30536;675.0;3030000;0.436981;0.47879693781726;0.822031745046235;1.72420607397634;-0.004552335137286
dipropyleneglycol;134.17356;654.0;3580000;1.19769;;;;
dipropyleneglycolmonomethylether~|~dipropylene glycol monoethyl ether;148.20014;612.0;2900000;0.880311;;;;
dipropyleneglycoln-butylether;190.28;647.1;2096000;1.00223;0.661543441449661;0.846635691210825;2.60397748912624;-0.0126705345345197
dipropylene-glycol-t-butyl-ether;190.27988;667.0;2230000;0.996597;;;;
dipropylmaleate;200.23164;691.0;2200000;0.781541;0.392249810099238;0.817006076128895;3.00664957233053;0.0103539038876734
dipropylphthalate~|~di-n-propyl phthalate;250.29032;768.0;1990000;0.854706;1.50390275742281;0.951813246860837;0.863174797026373;0.040167389754262
disilane;62.21864;432.0;5130000;0.0939476;0.125219734198365;0.873612315562801;2.20951911048044;-0.0242941586933294
c22~|~docosane~|~n-docosane;310.60064;787.0;1060000;0.97219;;;;
d6~|~dodecamethylcyclohexasiloxane;444.92364;645.8;900500;0.709522;1.51164462529053;0.999998074497277;0.862131465920845;0.0249834802931839
md3m~|~dodecamethylpentasiloxane;384.839;628.4;945000;0.720156;1.11448213301078;0.858820498803451;1.20443623660005;0.0011193534919802
dodecanal;184.31836;705.1;2320000;0.680837;1.14832610884834;0.953975224096779;1.15264393800705;-0.0175666971864836
dodecane~|~n-dodecane;170.33484;658.0;1820000;0.576385;0.458430766447007;0.800980738997532;2.08728971901476;0.0222272507881785
dodecanedioicacid;230.301;847.0;2150000;1.04179;0.417003320972477;0.804494633921375;3.48412645014894;0.0279067376167615
dodecanoic acid~|~n-dodecanoic acid;200.318;743.0;1930000;0.89828;1.82224933907094;0.99999738860535;0.821688858444694;0.0235008212603958
methyl dodecanoate~|~dodecanoicacidmethylester;214.344;712.0;1650000;0.664389;1.50386858706834;0.962595795332085;0.83291556429105;0.0457111320461396
dodecanol~|~1-dodecanol~|~dodecan-1-ol;186.33424;718.7;1954000;0.655561;0.179763190469976;0.796920703962506;3.69444483447992;0.0230120777058619
dodecylbenzene~|~n-dodecylbenzene;246.4308;780.0;1560000;0.733309;0.588959681280009;0.807677571543248;2.08225719470349;0.0290032263791606
dotriacontane~|~n-dotriacontane;450.86644;855.0;750000;1.37655;0.660527227968971;0.814568681438769;3.23379771229526;0.129411479965714
dpg-monomethyl-ether-acetate~|~dipropylene glycol monomethyl ether acetate;190.23682;647.0;2270000;0.701719;0.434156804264123;0.839317769214618;2.72946714968187;-0.0042339389338553
eicosamethylnonasiloxane;681.455;707.2;575000;1.05;0.875456911201414;0.805688826090141;1.96014755586847;0.0395105980342976
eicosane~|~n-eicosane;282.54748;768.0;1160000;0.906878;0.569357622441722;0.803872178949085;2.50049477062619;0.0641110738379395
eicosanoicacid;312.53;820.0;1200000;1.08228;;;;
methyl eicosanoate~|~eicosanoicacidmethylester;326.557;797.9;959100;0.902137;0.175430754756193;0.778316949100338;4.31425888133406;0.174311417447403
erucic-acid~|~erucic acid;338.568;809.9;1021000;1.24175;0.567413138888255;0.81288144816111;3.27361110193229;0.101528267005844
ethane;30.069;305.32;4872000;0.099493;0.305327515842468;0.869266115354361;1.32966169703278;-0.0036745252541255
ethanedial;58.0361;496.7;6279000;0.436264;;;;
ethanethiol~|~ethyl mercaptan;62.13404;499.15;5490000;0.187751;0.689483768564382;0.845536430113415;0.845711326893281;-0.0007940536739225
ethanol;46.06844;514.0;6137000;0.643558;0.852950172457891;0.913008956227602;1.51870557544567;0.0059584471346135
ethanolamine~|~2-aminoethan-1-ol;61.08308;678.2;7124000;0.446737;;;;
ethene~|~ethylene~|~1-ethylene;28.05316;282.34;5041000;0.0862484;0.250586371295275;0.853493536970588;1.38985711382825;-0.0032910568164699
ketene~|~ethenone;42.03668;370.0;5810000;0.125656;1.0393347491152;0.843059696283913;0.517138571633009;-0.0004627562652521
ethine~|~ethyne~|~acetylene;26.03728;308.3;6138000;0.191185;0.150460842176142;0.856797589891262;2.44390001064928;-0.0008288119487424
phenetole~|~ethoxybenzene;122.1644;647.15;3420000;0.417851;0.24850128274751;0.838870704154711;2.73743760425172;0.0069212924121771
ethoxyethanol~|~2-ethoxyethanol~|~2-ethoxyethan-1-ol;90.121;569.0;4240000;0.758177;;;;
ethoxy-ethene~|~ethyl vinyl ether;72.10572;475.15;4070000;0.266485;1.53051429964509;0.99993655220246;0.462427215707119;-0.0015600679269659
ethyl3-ethoxypropanoate~|~ethyl-3-ethoxypropionate~|~ethyl .beta.-ethoxypropionate;146.18426;621.0;2660000;0.497493;0.50214193212129;0.796630681740499;1.75901116951867;0.0062039502144787
ethylacetate~|~ethyl ethanoate;88.10512;523.3;3880000;0.366409;1.00761148599809;0.920716120692508;0.871541490562864;0.0057376941454079
ethylacetoacetate~|~ethyl 3-oxobutanoate;130.1418;642.9;3270000;0.5552;0.323558955260463;0.83594063257182;2.79059354991677;0.0116861080326525
ethylamine~|~ethanamine;45.08368;456.15;5620000;0.284788;0.678521822847343;0.771105802753298;0.989799593153872;0.000279075046752
ethylbenzene;106.165;617.15;3609000;0.30347;0.499140356721583;0.822198965844;1.35400508864604;0.0027031084440526
ethyl benzoate;150.1745;698.0;3180000;0.477055;0.912771609570017;0.983172724715418;1.18510350299076;0.0044800775059381
ethylbutyrate~|~ethyl butanoate~|~ethyl n-butyrate;116.15828;571.0;2950000;0.401075;1.46833457152152;0.987180927261973;0.613477645937277;0.0124023409065937
ethylchloroacetate~|~ethyl chloroethanoate;122.55018;618.0;3790000;0.393236;1.29367384230788;0.999976504038563;0.701613216364711;0.0125740540544388
ethylcyclohexane;112.21264;609.15;3040000;0.245525;1.28105356801812;0.999998168591518;0.55230544566536;0.0081469386974562
ethylcyclopentane;98.18606;569.5;3400000;0.270095;0.852882597979033;0.866476186130194;0.839984038682696;-0.0013203480979731
hydracrylonitrile~|~ethylenecyanohydrin~|~3-hydroxypropanenitrile;71.0779;692.3;4830000;0.794197;1.40702920773149;0.998674804549499;1.03265228601324;0.0371790232944953
ethylenediaminetetraaceticacid;292.24264;809.0;2230000;1.69233;;;;
oxirane~|~ethyleneoxide;44.05256;469.15;7190000;0.197447;0.621442827811396;0.859532622846352;0.959688950211575;0.0041318862593144
ethyl-erucate;366.621;808.2;881700;1.12358;;;;
ethylformate~|~ethyl methanoate;74.07854;508.4;4740000;0.284736;1.33012282123665;0.992274356295786;0.561494538185353;0.0044581426902605
ethylhydroperoxide;62.0678;560.0;6581000;0.46564;1.63890721329155;0.999996968334942;0.598902115145289;-0.0051153839480608
ethylisoamylketone;128.21204;617.0;2727000;0.4242;0.0606620174663611;0.799669377186562;3.61570648544406;0.0065794698063827
ethyllaurate~|~ethyl dodecanoate;228.371;716.3;1529000;0.699196;0.104654250128975;0.782066404966558;4.17554956009567;0.0516694424514879
ethyl levulinate;144.168;666.1;2924000;0.607085;0.351773465796007;0.83492523332895;2.80939483393377;0.0130948595884404
ethyl-linoleate~|~ethyl linoleate;308.499;777.8;1127000;0.944319;0.648461781849742;0.827112942897091;2.40471356363014;0.0860024015916754
ethyl-linolenate~|~ethyl linolenate;306.483;779.8;1150000;0.933396;0.62100087302835;0.814665018593862;2.42311343947265;0.0830254940629113
ethylmethacrylate;114.1424;577.0;3250000;0.34324;0.499727302720361;0.812953273589231;1.4345795848628;0.0109020796580634
ethylmethyldisulfide;108.22562;628.9;4615000;0.301;0.303860545622597;0.874244051613706;2.20135897070109;-0.0088740765879241
ethylnorbornene;122.20746;625.0;3060000;0.260543;0.848788664174908;0.916003435930376;0.859956219398654;0.0104636338979119
ethyln-pentylsulfide;132.267;633.2;2797000;0.434921;1.09490150874081;0.94612241170878;0.893588114570382;0.0026303176212571
3-thiahexane~|~ethyln-propylsulfide~|~ethyl propyl sulfide;104.214;583.9;3446000;0.33309;0.323781292872617;0.847758648470077;2.07583270801454;-0.0020643045699312
ethyl octanoate;172.265;649.0;2118000;0.611436;0.670087915295691;0.830729089366352;1.69489122673976;0.0110168969695064
ethyl oleate~|~ethyl-oleate~|~ethyl (z)-9-octadeceneoate;310.515;772.1;1098000;0.942641;0.620711431799159;0.847917873054658;2.58291112936871;0.0984183716948874
ethyloxalat~|~diethyl ethanedioate;146.1412;618.0;3090000;0.808201;;;;
ethyl phenylacetate;164.201;702.1;2853000;0.52509;0.727654912287919;0.85356545497096;1.45220352102176;0.0085486468183725
ethylpropionate~|~ethyl propanoate;102.1317;546.0;3362000;0.394373;0.532236551273796;0.809462313593826;1.48200939010561;0.0072888183046553
3,4-dithiaheptane~|~ethylpropyldisulfide;136.27878;660.0;3612000;0.391;0.292191007137122;0.853914711351857;2.48776082098041;-0.013892238183727
ethyl propyl ether;88.14818;500.23;3370070;0.347328;0.178739246266364;0.835762201188386;2.79388299112223;-0.0074623152425256
ethylsuccinate~|~diethyl succinate~|~diethyl butanedioate;174.19436;663.0;2530000;0.699509;0.362462640187263;0.8267862152244;2.96766262695196;0.0054648132735955
ethyltrimethylacetate~|~ethyl 2,2-dimethylpropanoate;130.185;566.0;2950000;0.410023;;;;
ethynylbenzene~|~1-phenylethyne;102.13324;650.0;4280000;0.226363;0.401789733045774;0.785631993101289;1.27917936009688;-0.0026165600127768
fluoranthene;202.2506;905.0;2610000;0.587526;0.642447903587972;0.905244671618287;1.84670034733804;0.0578666764007244
fluorene;166.2185;826.0;3000000;0.404163;0.604560175136274;0.814705620633623;1.37533455431543;0.0504540749598666
fluorobenzene;96.1023032;560.09;4550510;0.247183;0.618127130305875;0.865348920787782;1.08674775740244;0.0002831470774467
methanal~|~formaldehyde;30.02598;420.0;6590000;0.167887;;;;
formicacid~|~methanoicacid;46.0257;588.0;5810000;0.312521;;;;
sec-butyl formate~|~1-methylpropyl methanoate~|~formicacid-1-methylpropylester;102.1317;546.0;3580000;0.348901;1.36847939518885;0.999998357741674;0.611264278456807;-0.000463556571728
cyclohexyl formate~|~cyclohexyl methanoate~|~formicacidcyclohexylester;128.16898;645.0;3520000;0.36789;0.214952545846438;0.839801285997891;2.72088767553643;0.0000653053899594
n-decyl formate~|~formicaciddecylester;186.29118;672.0;1990000;0.71183;0.335292840309152;0.820002461936152;3.1108270184026;0.0121297950683319
n-heptyl formate~|~heptyl methanoate~|~formicacidheptylester;144.21144;628.0;2540000;0.533704;0.269117296381897;0.827702030533219;2.94915100837401;0.0077751652962944
n-hexyl formate~|~hexyl methanoate~|~formicacidhexylester;130.18486;607.0;2800000;0.483;0.252689251167247;0.802366538147457;2.63522356440426;0.0093239076444089
n-octyl formate~|~octyl methanoate~|~formicacidoctylester;158.23802;645.0;2330000;0.587085;0.323554097001827;0.831890459865862;2.86679964134488;0.0073727477813122
pentyl methanoate~|~formicacidpentylester;116.15828;576.0;3125000;0.515459;0.254562559153041;0.826970614542886;2.96392032972088;-0.0020114280718613
fumaricacid;116.07216;771.0;4980000;0.988463;0.349169834720312;0.796922201419772;3.69440306514587;0.0158277965298444
furfural~|~2-furaldehyde;96.08406;670.15;5660000;0.367784;0.579440597005644;0.839715428218823;1.37838252070917;-0.0001773298371864
gamma-butyrolactone~|~.gamma.-butyrolactone;86.08924;731.0;5130000;0.360294;0.626963771538589;0.859100888438541;1.30597347216342;0.0268351531775829
glutamicacid~|~l-glutamic acid;147.12926;782.0;4130000;1.18346;0.526457154415042;0.810835630887014;3.32298113983378;-0.0220401759726862
glutaraldehyde~|~1,5-pentanedial;100.11582;660.0;3590000;0.537269;0.644303007272605;0.804244347699782;1.55050078851996;0.032412546622301
glycerol;92.09382;850.0;7500000;0.51269;;;;
glycerol-triacetate~|~glyceryl triacetate~|~glyceryl triethanoate;218.20386;704.0;2310000;0.838934;0.46260610574913;0.813145037779401;2.89698978284933;0.0075670029422297
glycine;75.0666;1021.0;6740000;0.685992;;;;
glycol~|~1,2-ethanediol~|~ethylene glycol;62.06784;720.0;8200000;0.506776;1.52720409727883;0.999979783078977;0.693280785296204;0.0082465976887952
glycolaldehyde;60.052;609.3;6644000;0.76837;0.293986204851167;0.806650462702682;3.42790695369239;0.0232841127674314
glycolmethacrylate;130.1418;677.0;3640000;0.838673;;;;
hydrogen~|~para-hydrogen;2.01588;33.19;1313000;-0.215993;;;;
water;18.01528;647.096;22064000;0.344861;0.38720116096097;0.871981494738407;1.9669217487107;0.0052710615545554
hydrogen peroxide;34.01468;730.15;21700000;0.358233;0.389537451216692;0.868770945434174;1.98442976872652;-0.000865618448877
hydrogen sulfide;34.08088;373.53;8962910;0.0941677;0.11218879950469;0.868778574249985;2.27341386347659;-0.0025075748788129
c21~|~heneicosane~|~n-heneicosane;296.57406;778.0;1110000;0.942004;0.46936739892841;0.811530076509879;3.0191294235319;0.0726909139936703
c27~|~heptacosane~|~n-heptacosane;380.73354;826.0;883000;1.21357;0.626889140675776;0.809423949946358;2.95060416705651;0.101549724136311
heptadecane~|~n-heptadecane;240.46774;736.0;1340000;0.769688;0.560736775698206;0.792446749111035;2.18728154347374;0.052585773872021
heptadecanoic acid~|~n-heptadecanoic acid;270.451;792.0;1370000;1.01866;1.99384363372074;0.999855021350244;0.827049633395267;0.0637572851775179
heptadecylbenzene~|~n-heptadecylbenzene;316.5637;826.0;1210000;0.919461;0.656370317608658;0.816970407582595;2.29558616207644;0.0512232674164667
re347mcc~|~heptafluoro-1-methoxypropane~|~heptafluoropropyl methyl ether;200.055;437.7;2481000;0.40351;1.17492943044936;0.999967239823284;0.794479120080729;0.0034404403855683
heptanal~|~1-heptanal;114.18546;620.0;3160000;0.405751;0.395900344420438;0.859644063397753;2.08083045817246;0.0015461438165923
pimelic acid~|~heptanedioicacid;160.16778;842.0;3280000;0.811396;0.139308472275282;0.77917570087709;4.28179153334336;0.0170910418006965
hexachlorobenzene;284.7822;825.0;2850000;0.497129;0.337769740112787;0.0000012068662649;0.916734234555078;0.0659296117371916
hexachloroethane;236.7394;695.0;3340000;0.238612;0.114096434590401;0.751006923175608;1.99197589890049;0.0344857168330664
hexacosamethyldodecasiloxane;903.917;751.3;470000;1.3096;0.70099492517879;0.822279495336292;2.91614658105224;-0.0114933507411942
c26~|~hexacosane~|~n-hexacosane;366.70696;819.0;910000;1.15444;0.510880527755474;0.810360251613996;3.33462946266591;0.100202638302511
hexadecamethylcyclooctasiloxane;593.232;689.2;692000;0.882565;0.484899932029937;0.810906568029231;2.79963588580647;0.0378834749901656
hexadecamethylheptasiloxane;533.147;671.8;676850;0.886359;1.55316072920278;0.999998969730037;0.970619387181478;0.0624422548397693
hexadecanoic acid;256.424;785.0;1490000;0.991904;2.02427150953652;0.999979076852707;0.79418852939017;0.0435909142448679
ethyl hexadecanoate~|~hexadecanoicacid-ethylester;284.477;759.4;1156000;0.862132;;;;
methyl palmitate~|~methyl hexadecanoate~|~hexadecanoicacidmethylester;270.451;762.2;1235000;0.776457;3.40165670690848;0.625706732594327;0.496601598993883;0.0981891591516106
hexadecylbenzene~|~n-hexadecylbenzene;302.53712;818.0;1270000;0.899552;0.714499561621207;0.817414447186668;2.09234843616676;0.0387214201522001
hexaethylbenzene;246.4308;746.0;1730000;0.753357;0.987696378157685;0.946832729851361;1.47124162515087;0.0046685351771279
perfluorobenzene~|~hexafluorobenzene;186.05462;516.73;3272800;0.395322;0.207264087440186;0.833430539983205;2.83743775405528;0.0060002273677723
r116~|~perfluoroethane~|~hexafluoroethane;138.012;293.03;3043000;0.254945;0.342955494605706;0.831478990798486;1.63908135586442;-0.0067048184726594
azacycloheptane~|~hexamethyleneimine~|~hexahydro-1h-azepine;99.17412;624.0;4270000;0.345409;0.222176324615513;0.845485666427997;2.62309854786152;-0.0097260350465132
hexamethylbenzene;162.27132;758.0;2770000;0.495569;1.11754927250888;0.999998960984029;0.966466249016441;0.0150911856835683
hexamethylcyclotrisiloxane;222.462;554.2;1780000;0.496173;1.50297291191796;0.82292961167748;0.700294672180609;-0.0133314108086171
mm~|~hexamethyldisiloxane;162.37752;519.0;1920000;0.414167;0.216805154973818;0.821336022434113;2.72969855769616;-0.0091455665373566
hexanal~|~1-hexanal;100.15888;594.0;3460000;0.361818;0.813044167338233;0.914846977713537;1.07963060442808;0.0027159037803511
hexanamide;115.174;747.8;3569000;0.610721;;;;
hexane~|~n-hexane;86.17536;507.6;3025000;0.301261;0.287261195704866;0.834050543996051;2.01990552851337;0.0008162790535636
adiponitrile~|~hexanedinitrile;108.14112;781.0;2830000;0.658764;0.979369896419012;0.961504378431012;1.3548355078082;0.0874922929385762
adipic acid~|~hexanedioicacid;146.1412;841.0;3700000;0.777756;0.204166377177207;0.790901622373356;3.87739182630082;0.0251825823869526
di(2-ethyl hexyl)adipate~|~hexanedioicacid-bis(2-ethylhexyl)ester;370.56648;845.0;1120000;0.899342;;;;
dihexyl adipate~|~hexanedioicaciddihexylester;314.46016;767.0;1320000;1.09349;0.646017173947286;0.809062691347307;2.64427645334959;0.0182849248193948
