Clapeyron Database File
PPCSAFT Unlike Parameters; Rehner et al.(2023)
species1,species2,k
"glycol~|~1,2-ethanediol~|~ethylene glycol",dmso~|~dimethyl sulfoxide,-0.1912114239021224
"glycol~|~1,2-ethanediol~|~ethylene glycol",tert-butanol~|~2-methyl-2-propanol~|~2-methylpropan-2-ol,-0.0300977690377729
"glycol~|~1,2-ethanediol~|~ethylene glycol",toluene,-0.0039520197908816
"glycol~|~1,2-ethanediol~|~ethylene glycol",water,0.0769999567614106
"glycol~|~1,2-ethanediol~|~ethylene glycol",methylamine~|~methanamine,-0.1162171950977801
"glycol~|~1,2-ethanediol~|~ethylene glycol",glycerol,-0.0046318311529017
"glycol~|~1,2-ethanediol~|~ethylene glycol",cyclohexanone,-0.1360939566250675
"glycol~|~1,2-ethanediol~|~ethylene glycol",cyclohexanol,0.0020287360691516
"glycol~|~1,2-ethanediol~|~ethylene glycol",1-decanol~|~decan-1-ol,-0.0174055912683637
"glycol~|~1,2-ethanediol~|~ethylene glycol","3,6-dioxa-1-decanol~|~diethyleneglycolmonobutylether",0.017860469882484
"glycol~|~1,2-ethanediol~|~ethylene glycol",2-(2-methoxyethoxy)ethanol~|~diethylene glycol monomethyl ether,0.0275319620284209
"glycol~|~1,2-ethanediol~|~ethylene glycol",deg~|~diethylene glycol,0.0017837003824935
"glycol~|~1,2-ethanediol~|~ethylene glycol",mea~|~ethanolamine~|~monoethanolamine~|~2-aminoethan-1-ol,-0.029533319714347
"glycol~|~1,2-ethanediol~|~ethylene glycol","dea~|~diethanolamine~|~2,2'-diethanolamine",0.049191155352384
"glycol~|~1,2-ethanediol~|~ethylene glycol",carbon dioxide,0.0839719209787344
"glycol~|~1,2-ethanediol~|~ethylene glycol","1,3-butanediol",0.0027158308450135
"glycol~|~1,2-ethanediol~|~ethylene glycol",methylethanolamine~|~n-methylethanolamine~|~2-(methylamino)ethanol~|~2-(methylamino)-ethanol,0.0018860935624066
"glycol~|~1,2-ethanediol~|~ethylene glycol","1,3-dioxolan-2-one~|~ethylene carbonate",-0.094036256105859
"glycol~|~1,2-ethanediol~|~ethylene glycol","1,2-butanediol",0.0145905094734278
iodoethane~|~ethyl iodide,ethanol,0.0380229484040153
iodoethane~|~ethyl iodide,ethylformate~|~ethyl methanoate~|~formic acid ethyl ester,0.0403800341156568
iodoethane~|~ethyl iodide,benzene,-0.0004689931644834
iodoethane~|~ethyl iodide,1-chlorobutane~|~butyl chloride~|~n-butyl chloride,0.0058179268761884
iodoethane~|~ethyl iodide,cyclohexane,0.0171751614026804
iodoethane~|~ethyl iodide,acetic acid,0.0467937000307369
iodoethane~|~ethyl iodide,methanol,0.0517248628777272
iodoethane~|~ethyl iodide,propionic acid~|~propanoic acid~|~n-propanoic acid,0.0273122666402
iodoethane~|~ethyl iodide,toluene,-0.0048788924362214
iodoethane~|~ethyl iodide,"mxylene~|~m-xylene~|~1,3-dimethylbenzene",-0.0020098069600003
iodoethane~|~ethyl iodide,"pxylene~|~p-xylene~|~1,4-dimethylbenzene",-0.0268658574285732
iodoethane~|~ethyl iodide,ethylpropionate~|~ethyl propanoate~|~propanoic acid ethyl ester,0.0271130636777437
iodoethane~|~ethyl iodide,"oxylene~|~o-xylene~|~1,2-dimethylbenzene",-0.0150777233844823
iodoethane~|~ethyl iodide,1-bromopropane~|~propyl bromide,0.0035529569745326
iodoethane~|~ethyl iodide,1-fluoropentane,0.0043108823654023
ethanol,diethyl ether,0.0053548451806114
ethanol,2-propenol~|~2-propen-1-ol~|~allyl alcohol,0.0053594361209764
ethanol,aniline,0.031530682535241
ethanol,2-butanol~|~butan-2-ol,0.0023482267824823
ethanol,ethylbenzene,0.0328213452030862
ethanol,bromobenzene,0.0399339657155913
ethanol,chlorobenzene~|~monochlorobenzene,0.0285261716288814
ethanol,benzene,0.0258288111550155
ethanol,"acetoin~|~2,3-butanolone~|~3-hydroxy-2-butanone",0.0630052746628912
ethanol,1-bromobutane~|~butyl bromide,0.0267165094306417
ethanol,butanol~|~n-butanol~|~1-butanol~|~butan-1-ol,0.0148680529732436
ethanol,butane~|~n-butane,0.0364416067505905
ethanol,1-chlorobutane~|~butyl chloride~|~n-butyl chloride,0.0198359578035373
ethanol,chcl3~|~chloroform~|~trichloromethane,-0.014871515252584
ethanol,cyclohexane,0.0559351264415716
ethanol,cyclopentane,0.0526081359756651
ethanol,methylcyclohexane,0.0630949084358683
ethanol,methylcyclopentane,0.0525650228026651
ethanol,dibutyl ether~|~di-n-butylether,0.006184050918255
ethanol,decane~|~n-decane,0.0525402002636818
ethanol,"diethylamine~|~n,n-diethylamine",-0.0659912952970651
ethanol,"dichloroethane~|~1,2-dichloroethane",0.0060126437096809
ethanol,ch2cl2~|~dichloromethane,-0.0161582553732157
ethanol,acetic acid,-0.1049215141136338
ethanol,dipropylamine~|~1-propanamine~|~di-n-propylamine,-0.0038490928480318
ethanol,hexane~|~n-hexane,0.0413122951331247
ethanol,heptane~|~n-heptane,0.0439999137002824
ethanol,isopentane~|~methylbutane~|~2-methylbutane,0.0382701522147108
ethanol,"isooctane~|~2,2,4-trimethylpentane",0.0505177142188886
ethanol,"isoprene~|~2-methyl-1,3-butadiene",0.0332141346973129
ethanol,hexene~|~1-hexene~|~hex-1-ene,0.0388297947370351
ethanol,methanol,0.002256333179704
ethanol,isohexane~|~2-methylpentane,0.0401948398019324
ethanol,3-methylpentane,0.0452048419094515
ethanol,2-methoxyethanol~|~2-methoxyethan-1-ol,0.0187728068830033
ethanol,"morpholine~|~tetrahydro-1,4-oxazine",-0.0710468607341359
ethanol,isobutanol~|~2-methyl-1-propanol,0.0118856024489421
ethanol,octane~|~n-octane,0.0466160372819261
ethanol,p-cresol~|~4-methylphenol,-0.0963443564758972
ethanol,pentane~|~n-pentane,0.0361056433127683
ethanol,1-pentanol~|~pentan-1-ol,0.0209539371044906
ethanol,2-pentanone~|~pentan-2-one~|~methyln-propylketone,-0.0186037559441916
ethanol,phenol,-0.0678900770059956
ethanol,propionic acid~|~propanoic acid~|~n-propanoic acid,-0.0936888102050097
ethanol,cs2~|~carbon disulfide,0.060992777440435
ethanol,dmso~|~dimethyl sulfoxide,-0.1461200601240479
ethanol,ccl4~|~tetrachloromethane~|~carbon tetrachloride,0.0430062171563976
ethanol,toluene,0.0299669121515719
ethanol,tetrachloroethene~|~tetrachloroethylene,0.0383651675661658
ethanol,"r140a~|~1,1,1-trichloroethane",0.0095305085461639
ethanol,trichloroethene~|~trichloroethylene,0.0450730032153825
ethanol,"benzotrifluoride~|~trifluoromethylbenzene~|~(trifluoromethyl)benzene~|~1',1',1'-trifluorotoluene",0.0084050726446895
ethanol,"mxylene~|~m-xylene~|~1,3-dimethylbenzene",0.0389882601184843
ethanol,"pxylene~|~p-xylene~|~1,4-dimethylbenzene",0.0310156169948933
ethanol,dimethylamine,-0.0842762903127191
ethanol,ammonia,-0.1099428195862581
ethanol,"r113~|~1,1,2-trichlorotrifluoroethane~|~1,1,2-trichloro-1,2,2-trifluoroethane",0.0413162767853793
ethanol,acrylonitrile~|~2-propenenitrile,-0.1019582499765397
ethanol,glycerol,0.0599178134735089
ethanol,2-methyl-3-buten-2-ol,0.0056050598859638
ethanol,propane~|~n-propane,0.0257990128896201
ethanol,butylamine~|~1-butylamine~|~n-butylamine~|~1-butanamine,-0.0503162440636119
ethanol,r22~|~chf2cl~|~chlorodifluoromethane~|~difluorochloromethane,-0.0446608263255973
ethanol,methyl myristate~|~methyl tetradecanoate~|~tetradecanoic acid methyl ester,0.0095491883139805
ethanol,cyclohexanol,0.0452805593980087
ethanol,pentene~|~1-pentene,0.0327814849912277
ethanol,r20b3~|~chbr3~|~bromoform~|~tribromomethane,0.0157820313710958
ethanol,2-methyl-2-butene,0.034407742927741
ethanol,2-methyl-1-butene,0.0280290058548523
ethanol,isopentanol~|~3-methylbutan-1-ol~|~3-methyl-1-butanol,0.018685729046601
ethanol,ethoxyethanol~|~2-ethoxyethanol~|~2-ethoxyethan-1-ol,0.0176864579938789
ethanol,thiophene,0.02817412362107
ethanol,2-methylfuran,0.0147281938769891
ethanol,1-hexanol~|~hexan-1-ol,0.0250129996928192
ethanol,cyclohexylamine,0.0262053330429821
ethanol,isobutane~|~2-methylpropane,0.0277958405337458
ethanol,ethylamine~|~ethanamine,-0.1148878661346574
ethanol,chloroethane~|~ethyl chloride,-0.0017444473431635
ethanol,"oxylene~|~o-xylene~|~1,2-dimethylbenzene",0.0247576719186668
ethanol,methylaniline~|~n-methylaniline,0.09996117315022
ethanol,furan,0.010330143859807
ethanol,dipropyl ether~|~di-n-propylether,0.0015430322326058
ethanol,1-heptanol~|~heptan-1-ol,0.09758070157782
ethanol,1-octanol~|~octan-1-ol,0.0532032933372057
ethanol,1-decanol~|~decan-1-ol,0.0491939014058792
ethanol,methyl dodecanoate~|~dodecanoicacidmethylester,0.0096542515354522
ethanol,2-methyl-2-pentene,0.03829700122964
ethanol,"2,3-dimethylbutane",0.0489715191251749
ethanol,butene~|~1-butene,0.0357095820838803
ethanol,2-ethyl-1-hexanol,0.0247919840246262
ethanol,nonane~|~n-nonane,0.0475062222588353
ethanol,3-thiapentane~|~diethylsulfide,0.0090853350526855
ethanol,mm~|~hexamethyldisiloxane,0.0160518038724768
ethanol,(e)-2-butene~|~trans-2-butene,0.0282804374898701
ethanol,isobutene~|~isobutylene~|~2-methylpropene,0.0284593891314422
ethanol,2-butene~|~(z)-2-butene~|~cis-2-butene,0.0261808547437135
ethanol,"mesitylene~|~1,3,5-trimethylbenzene",0.0467130582013269
ethanol,capric acid~|~decanoic acid~|~n-decanoic acid,0.1073609288869555
ethanol,limonene,0.0306658847941568
ethanol,hexadecane~|~n-hexadecane,0.0455189267901308
ethanol,o-deuteromethanol,0.005217093767424
ethanol,"r114~|~1,2-dichlorotetrafluoroethane~|~1,2-dichloro-1,1,2,2-tetrafluoroethane",0.029798155771354
ethanol,"2,4,4-trimethyl-1-pentene",0.0434535742661739
ethanol,hexyne~|~1-hexyne,0.0128052817426051
ethanol,1-heptyne,-0.0051305224689061
ethanol,pyrrolidine,-0.0585140876690255
ethanol,"2,3-dimethyl-2-butene",0.0419158759829274
ethanol,1-heptene,0.0391354416287782
ethanol,methyloleate~|~methyl cis-9-octadecenoate,0.0080068715557336
ethanol,2-methyl-1-butanol,0.0273200242046178
ethanol,1-bromopropane~|~propyl bromide,0.0181581429995594
ethanol,1-propoxy-2-propanol~|~propylene glycol n-propyl ether,0.0221741793428231
ethanol,undecane~|~n-undecane,0.0454722621963881
ethanol,"1,3-propanediol~|~propan-1,3-diol~|~1 3-propylene glycol~|~1,3-propylene glycol",0.0622357944278877
ethanol,"resorcinol~|~1,3-benzenediol~|~1,3-dihydroxybenzene",-0.0814685982825754
ethanol,cyclopentene,0.0366763924355398
ethanol,d-(+)-limonene~|~(r)-1-methyl-4-(1-methylethenyl)cyclohexene,0.034433756384031
ethanol,"r152a~|~difluoroethane~|~1,1-difluoroethane",-0.0219282044528409
ethanol,3-hexyne,0.0180107175950086
ethanol,carbon dioxide,0.0121682375404099
ethanol,methane,0.0101708030546075
ethanol,ethene~|~ethylene~|~1-ethylene,-0.0334742396153787
ethanol,ethane,-0.0032391548643283
ethanol,propene~|~propylene,0.0111391947154399
ethanol,"1,1-dichloroethene~|~1,1-dichloroethylene",0.0190354649702181
ethanol,2-thiapropane~|~dimethylsulfide,0.003982213046323
ethanol,r32~|~difluoromethane,-0.0288766122159697
ethanol,2-pyrrolidon~|~2-pyrrolidone~|~2-pyrrolidinone,-0.0308279644823888
ethanol,r125~|~pentafluoroethane,-0.0343958579235214
ethanol,pentylamine~|~n-pentylamine~|~1-pentanamine~|~1-aminopentane~|~1-pentylamine,-0.0289621476727065
ethanol,"2,3-dithiabutane~|~dimethyldisulfide",0.0241746936880781
ethanol,"linalool~|~3,7-dimethyl-1,6-octadien-3-ol",0.0239397330904578
ethanol,butyl tert-butyl ether,3.168948772441488e-5
ethanol,methyl lactate~|~methyl 2-hydroxypropanoate~|~2-hydroxy-propanoicacid-methylester,0.049166964487352
ethanol,ethyl lactate~|~dl-ethyl lactate~|~2-hydroxypropanoicacidethylester,0.0952064685780295
ethanol,"r134a~|~tetrafluoroethane~|~1,1,1,2-tetrafluoroethane",-0.0168851492395531
ethanol,"ethyl tert-amyl ether~|~ethyl tert-pentyl ether~|~4,4-dimethyl-3-oxahexane~|~1,1-dimethylpropyl ethyl ether",0.0078511875549348
ethanol,4-methyl-1-pentanol,0.0151508476745366
ethanol,"demea~|~(diethylamino)ethanol~|~n,n-diethylethanolamine~|~2-(diethylamino)-ethanol",0.0503590573616903
ethanol,ethyllaurate~|~ethyl dodecanoate~|~dodecanoic acid ethyl ester,-0.0433368228451292
ethanol,"r227ea~|~1,1,1,2,3,3,3-heptafluoropropane",-0.0383273019754617
ethanol,n-methylpiperazine~|~1-methylpiperazine,0.0239245740773024
ethanol,methoxycyclopentane,0.0016797359053659
ethanol,"2,5-dimethylfuran",0.014608648772977
ethanol,2-hexyne,0.0196497406065181
ethanol,"r365mfc~|~1,1,1,3,3-pentafluorobutane",-1.4008596323469456e-5
ethanol,"r1234zee~|~r1234ze(e)~|~trans-1,3,3,3-tetrafluoropropene~|~(e)-1,3,3,3-tetrafluoroprop-1-ene",0.006249081273891
diethyl ether,anisole~|~methoxybenzene~|~methyl phenyl ether,-0.0092367462130365
diethyl ether,chcl3~|~chloroform~|~trichloromethane,-0.0583809369190826
diethyl ether,cyclohexane,0.0184422180208069
diethyl ether,dibutyl ether~|~di-n-butylether,0.0155255379898856
diethyl ether,"dichloroethane~|~1,2-dichloroethane",-0.0124620358336578
diethyl ether,ch2cl2~|~dichloromethane,-0.0354445735002161
diethyl ether,methylal~|~dimethoxymethane,0.0093644718764911
diethyl ether,acetic acid,-0.0277061545120316
diethyl ether,hexane~|~n-hexane,0.0120909942433183
diethyl ether,isopentane~|~methylbutane~|~2-methylbutane,0.0112076339802384
diethyl ether,pentane~|~n-pentane,0.0123679490752459
diethyl ether,ccl4~|~tetrachloromethane~|~carbon tetrachloride,-0.0042225597795122
diethyl ether,thf~|~tetrahydrofuran,0.000808011653848
diethyl ether,toluene,0.01717723738777
diethyl ether,r12~|~dichlorodifluoromethane,0.0036240341291886
diethyl ether,perfluorobenzene~|~hexafluorobenzene,0.0090029196203324
diethyl ether,isobutane~|~2-methylpropane,0.0095330722684297
diethyl ether,"halothane~|~2-bromo-2-chloro-1,1,1-trifluoroethane~|~1-bromo-1-chloro-2,2,2-trifluoroethane",-0.0601430263067184
diethyl ether,"butadiene~|~1,3-butadiene",-0.006306385060341
diethyl ether,sulfolane,-0.0064057647767476
diethyl ether,gamma-butyrolactone~|~.gamma.-butyrolactone,-0.0207591646301522
diethyl ether,carbon dioxide,0.0759622263934454
diethyl ether,methane,0.0014686505265226
diethyl ether,ethene~|~ethylene~|~1-ethylene,-0.0027357789720497
diethyl ether,ethane,0.0225070171296997
diethyl ether,propene~|~propylene,0.0075224067034093
diethyl ether,2-thiapropane~|~dimethylsulfide,-3.8440768901220415e-5
diethyl ether,sulfur dioxide,-0.0282804487289164
diethyl ether,etbe~|~tert-butyl ethyl ether~|~ethyl tert-butyl ether~|~2-ethoxy-2-methylpropane~|~2-ethoxy-2-methyl-propane,0.0070241981375636
oxirane~|~ethyleneoxide,dodecane~|~n-dodecane,0.0496634062662061
oxirane~|~ethyleneoxide,water,-0.0394182638834578
oxirane~|~ethyleneoxide,propane~|~n-propane,0.0067929162715118
oxirane~|~ethyleneoxide,r12~|~dichlorodifluoromethane,1.3654901594687415e-5
oxirane~|~ethyleneoxide,isobutane~|~2-methylpropane,0.0296829263957402
oxirane~|~ethyleneoxide,1-decanol~|~decan-1-ol,0.0152546134280818
oxirane~|~ethyleneoxide,deg~|~diethylene glycol,-0.082864542217228
oxirane~|~ethyleneoxide,dimethyl ether,-0.0168358733617507
oxirane~|~ethyleneoxide,"1,3-dioxolan-2-one~|~ethylene carbonate",-0.041376944317863
2-propenol~|~2-propen-1-ol~|~allyl alcohol,2-butanol~|~butan-2-ol,-0.0050563168748612
2-propenol~|~2-propen-1-ol~|~allyl alcohol,ethylbenzene,0.0152911417262831
2-propenol~|~2-propen-1-ol~|~allyl alcohol,benzene,0.0097302997124109
2-propenol~|~2-propen-1-ol~|~allyl alcohol,chcl3~|~chloroform~|~trichloromethane,-0.0037883248773622
2-propenol~|~2-propen-1-ol~|~allyl alcohol,cyclohexane,0.0397418337210274
2-propenol~|~2-propen-1-ol~|~allyl alcohol,"dichloroethane~|~1,2-dichloroethane",-0.0048209133673127
2-propenol~|~2-propen-1-ol~|~allyl alcohol,hexane~|~n-hexane,0.0152889939061822
2-propenol~|~2-propen-1-ol~|~allyl alcohol,2-propanol~|~propan-2-ol~|~isopropanol,0.0012018665342284
2-propenol~|~2-propen-1-ol~|~allyl alcohol,tert-butanol~|~2-methyl-2-propanol~|~2-methylpropan-2-ol,-0.0028248220843448
2-propenol~|~2-propen-1-ol~|~allyl alcohol,ccl4~|~tetrachloromethane~|~carbon tetrachloride,0.018521166241872
2-propenol~|~2-propen-1-ol~|~allyl alcohol,toluene,0.0168381221739728
2-propenol~|~2-propen-1-ol~|~allyl alcohol,tetrachloroethene~|~tetrachloroethylene,0.0393013202961079
2-propenol~|~2-propen-1-ol~|~allyl alcohol,"r140a~|~1,1,1-trichloroethane",0.0052519570526565
2-propenol~|~2-propen-1-ol~|~allyl alcohol,trichloroethene~|~trichloroethylene,0.0133771836654857
2-propenol~|~2-propen-1-ol~|~allyl alcohol,"pxylene~|~p-xylene~|~1,4-dimethylbenzene",0.0127053639011535
2-propenol~|~2-propen-1-ol~|~allyl alcohol,"1,1,2,2-tetrachloroethane",-0.0089589687360065
2-propenol~|~2-propen-1-ol~|~allyl alcohol,3-chloropropene~|~3-chloro-1-propene,-0.0149794749457253
2-propenol~|~2-propen-1-ol~|~allyl alcohol,cumene~|~isopropylbenzene,0.014447917717357
2-propenol~|~2-propen-1-ol~|~allyl alcohol,mm~|~hexamethyldisiloxane,-0.0078041914819879
2-propenol~|~2-propen-1-ol~|~allyl alcohol,mea~|~ethanolamine~|~monoethanolamine~|~2-aminoethan-1-ol,-0.0261589909793163
2-propenol~|~2-propen-1-ol~|~allyl alcohol,"di-t-butyl peroxide~|~di-tert-butylperoxide~|~di-tert.butyl peroxide~|~bis(1,1-dimethylethyl)peroxide",0.0201383468379076
2-propenol~|~2-propen-1-ol~|~allyl alcohol,2-hexanol,0.0128485531303101
2-propenol~|~2-propen-1-ol~|~allyl alcohol,cis-crotonitrile,-0.0856323660016246
formic acid~|~methanoic acid,benzylalcohol~|~benzenemethanol,0.001582478331291
formic acid~|~methanoic acid,benzene,0.055714835892472
formic acid~|~methanoic acid,butanol~|~n-butanol~|~1-butanol~|~butan-1-ol,-0.0405177363838378
formic acid~|~methanoic acid,isobutyl chloride~|~1-chloro-2-methylpropane~|~1-chloro-2-methyl-propane,0.0589778402297952
formic acid~|~methanoic acid,1-chlorobutane~|~butyl chloride~|~n-butyl chloride,0.0572660020964548
formic acid~|~methanoic acid,chcl3~|~chloroform~|~trichloromethane,0.0405326099247009
formic acid~|~methanoic acid,"dichloroethane~|~1,2-dichloroethane",0.0174846197683995
formic acid~|~methanoic acid,"dmf~|~dimethylformamide~|~n,n-dimethylformamide",-0.4414118454019891
formic acid~|~methanoic acid,methylacetate~|~methyl ethanoate,-0.1131576802544899
formic acid~|~methanoic acid,acetic acid,-0.1006088659981486
formic acid~|~methanoic acid,propionic acid~|~propanoic acid~|~n-propanoic acid,-0.0873806183587286
formic acid~|~methanoic acid,pyridine,-0.527335773911732
formic acid~|~methanoic acid,toluene,0.0288250368443884
formic acid~|~methanoic acid,"pxylene~|~p-xylene~|~1,4-dimethylbenzene",0.0043719327303215
formic acid~|~methanoic acid,tert-butyl chloride~|~2-chloro-2-methylpropane,0.0057060074478977
formic acid~|~methanoic acid,1-hexanol~|~hexan-1-ol,-0.01816502302489
formic acid~|~methanoic acid,bucooh~|~n-bucooh~|~pentanoic acid~|~n-pentanoic acid,-0.0217610112303812
formic acid~|~methanoic acid,2-chloropropane~|~isopropyl chloride,0.0468839943858504
formic acid~|~methanoic acid,3-chloropropene~|~3-chloro-1-propene,0.0347658697029431
formic acid~|~methanoic acid,propyl chloride~|~1-chloropropane,0.0494004116576641
formic acid~|~methanoic acid,1-octanol~|~octan-1-ol,-0.0450295883469535
ethylformate~|~ethyl methanoate~|~formic acid ethyl ester,ethylacetate~|~ethyl ethanoate,-0.0035220757581419
ethylformate~|~ethyl methanoate~|~formic acid ethyl ester,chlorobenzene~|~monochlorobenzene,0.0247490685159486
ethylformate~|~ethyl methanoate~|~formic acid ethyl ester,benzonitrile,0.0008143143071582
ethylformate~|~ethyl methanoate~|~formic acid ethyl ester,nitrobenzene,0.0053437901227684
ethylformate~|~ethyl methanoate~|~formic acid ethyl ester,benzene,0.0126141726297103
ethylformate~|~ethyl methanoate~|~formic acid ethyl ester,butanone~|~2-butanone~|~methyl ethyl ketone,-0.0049122159268104
ethylformate~|~ethyl methanoate~|~formic acid ethyl ester,"cis-1,2-dichloroethene~|~(z)-1,2-dichloroethene~|~cis-1,2-dichloroethylene",-0.003969257023258
ethylformate~|~ethyl methanoate~|~formic acid ethyl ester,chcl3~|~chloroform~|~trichloromethane,-0.0240271137338141
ethylformate~|~ethyl methanoate~|~formic acid ethyl ester,cyclohexane,0.0629836518111629
ethylformate~|~ethyl methanoate~|~formic acid ethyl ester,decane~|~n-decane,0.0579800272737799
ethylformate~|~ethyl methanoate~|~formic acid ethyl ester,"n,n-dimethylaniline~|~n n-dimethylaniline",0.0206989107022439
ethylformate~|~ethyl methanoate~|~formic acid ethyl ester,"trans-1,2-dichloroethene~|~trans-1,2-dichloroethylene",-0.0035497686502467
ethylformate~|~ethyl methanoate~|~formic acid ethyl ester,methylal~|~dimethoxymethane,-0.0033396201387031
ethylformate~|~ethyl methanoate~|~formic acid ethyl ester,methylacetate~|~methyl ethanoate,-0.0020341975707811
ethylformate~|~ethyl methanoate~|~formic acid ethyl ester,hexane~|~n-hexane,0.0520531396837776
ethylformate~|~ethyl methanoate~|~formic acid ethyl ester,heptane~|~n-heptane,0.0525569575961771
ethylformate~|~ethyl methanoate~|~formic acid ethyl ester,octane~|~n-octane,0.0554392988605946
