Clapeyron Database File
PCPSAFT Assoc Parameters; Rehner et al. (2023) [csvtype = assoc]
species1,site1,species2,site2,epsilon_assoc,bondvol
butanol~|~n-butanol~|~1-butanol~|~butan-1-ol,H,n-butyl acrylate~|~butyl 2-propenoate~|~2-propenoicacidbutylester,e,817.27346,0.01435
butanol~|~n-butanol~|~1-butanol~|~butan-1-ol,H,ethyl acrylate~|~ethyl propenoate~|~2-propenoicacidethylester,e,916.6572354,0.01435
butanol~|~n-butanol~|~1-butanol~|~butan-1-ol,H,dipropyl ether~|~di-n-propylether,e,1302.880961,0.01435
butanol~|~n-butanol~|~1-butanol~|~butan-1-ol,H,ethylbutyrate~|~ethyl butanoate~|~ethyl n-butyrate,e,1350.145177,0.01435
butanol~|~n-butanol~|~1-butanol~|~butan-1-ol,H,isobutyl acetate~|~2-methylpropyl ethanoate~|~aceticacid-2-methylpropylester,e,1502.309987,0.01435
butanol~|~n-butanol~|~1-butanol~|~butan-1-ol,H,isopropylacetate~|~1-methylethyl ethanoate~|~acetic acid isopropyl ester,e,1606.691853,0.01435
butanol~|~n-butanol~|~1-butanol~|~butan-1-ol,H,"1,3-dioxolane",e,830.6760912,0.01435
butanol~|~n-butanol~|~1-butanol~|~butan-1-ol,H,"n-butyl methacrylate~|~butyl 2-methyl-2-propenoate~|~methacrylic acid, butyl ester~|~2-methyl-2-propenoicacidbutylester",e,1436.801783,0.01435
butanol~|~n-butanol~|~1-butanol~|~butan-1-ol,H,propanal~|~1-propanal~|~propionaldehyde,e,1912.830781,0.01435
butanol~|~n-butanol~|~1-butanol~|~butan-1-ol,H,methylpropionate~|~methyl propanoate,e,1285.529779,0.01435
butanol~|~n-butanol~|~1-butanol~|~butan-1-ol,H,propylformate~|~n-propylformate~|~propyl methanoate~|~n-propylmethanoate~|~formic acid propyl ester,e,1214.054487,0.01435
butanol~|~n-butanol~|~1-butanol~|~butan-1-ol,H,butylbutyrate~|~butyl butanoate~|~n-butyl n-butyrate~|~butanoic acid butyl ester,e,1298.856862,0.01435
butanol~|~n-butanol~|~1-butanol~|~butan-1-ol,H,3-methyl-2-butanone~|~methyl isopropyl ketone,e,1837.442968,0.01435
butanol~|~n-butanol~|~1-butanol~|~butan-1-ol,H,propylpropionate~|~propyl propanoate~|~n-propyl propanoate~|~n-propyl propionate~|~propanoic acid propyl ester,e,1455.649448,0.01435
butanol~|~n-butanol~|~1-butanol~|~butan-1-ol,H,methylacrylate~|~methyl propenoate~|~2-propenoic acid methyl ester,e,1067.392656,0.01435
butanol~|~n-butanol~|~1-butanol~|~butan-1-ol,H,dimethyl ether,e,1716.321414,0.01435
butanol~|~n-butanol~|~1-butanol~|~butan-1-ol,H,propylbutyrate~|~n-propylbutyrate~|~propyl butanoate~|~n-propylbutanoate~|~n-propyl n-butyrate~|~butanoic acid propyl ester,e,1357.878473,0.01435
butanol~|~n-butanol~|~1-butanol~|~butan-1-ol,H,methylbutyrate~|~methyl butanoate~|~methyl n-butyrate,e,1301.841456,0.01435
butanol~|~n-butanol~|~1-butanol~|~butan-1-ol,H,thp~|~tetrahydropyran,e,1695.163497,0.01435
butanol~|~n-butanol~|~1-butanol~|~butan-1-ol,H,methyl-t-butylether~|~methyl tert-butyl ether~|~2-methoxy-2-methylpropane~|~methyl tert-butyl ether~|~mtbe,e,1767.344653,0.01435
butanol~|~n-butanol~|~1-butanol~|~butan-1-ol,H,tame~|~methyl-tert-amylether~|~methyl tert-amyl ether~|~methyl tert-pentyl ether~|~2-methoxy-2-methylbutane,e,1485.358208,0.01435
butanol~|~n-butanol~|~1-butanol~|~butan-1-ol,H,isobutylformate~|~2-methylpropyl methanoate,e,1242.472123,0.01435
butanol~|~n-butanol~|~1-butanol~|~butan-1-ol,H,sec-butylacetate~|~1-methylpropyl ethanoate,e,1503.072429,0.01435
butanol~|~n-butanol~|~1-butanol~|~butan-1-ol,H,dimethylene glycol dimethyl ether,e,1070.673838,0.01435
butanol~|~n-butanol~|~1-butanol~|~butan-1-ol,H,dibutyl carbonate,e,1707.898386,0.01435
butanol~|~n-butanol~|~1-butanol~|~butan-1-ol,H,diethyl carbonate~|~carbonic acid diethyl ester,e,1071.122631,0.01435
butanol~|~n-butanol~|~1-butanol~|~butan-1-ol,H,ethyl isobutyrate~|~ethyl 2-methylpropanoate~|~2-methylpropanoicacidethylester,e,1378.880365,0.01435
butanol~|~n-butanol~|~1-butanol~|~butan-1-ol,H,"ethyl tert-amyl ether~|~ethyl tert-pentyl ether~|~4,4-dimethyl-3-oxahexane~|~1,1-dimethylpropyl ethyl ether",e,829.2249521,0.01435
butanol~|~n-butanol~|~1-butanol~|~butan-1-ol,H,methoxycyclopentane,e,844.2915074,0.01435
butanol~|~n-butanol~|~1-butanol~|~butan-1-ol,H,trimethylene glycol dimethyl ether,e,1379.021388,0.01435
butanone~|~2-butanone~|~methyl ethyl ketone,H,methanol,e,1924.788452,0.08716
butanone~|~2-butanone~|~methyl ethyl ketone,H,isobutanol~|~2-methyl-1-propanol,e,2182.56072,0.00677
butanone~|~2-butanone~|~methyl ethyl ketone,H,propanol~|~1-propanol~|~propan-1-ol,e,1676.881148,0.03853
butanone~|~2-butanone~|~methyl ethyl ketone,H,water,e,1173.24874,0.35319
butanone~|~2-butanone~|~methyl ethyl ketone,H,butyric acid~|~butanoic acid~|~n-butyric acid~|~n-butanoic acid,e,1628.997125,0.30395
butanone~|~2-butanone~|~methyl ethyl ketone,H,ethoxyethanol~|~2-ethoxyethanol~|~2-ethoxyethan-1-ol,e,959.9528116,0.53446
butanone~|~2-butanone~|~methyl ethyl ketone,H,furfuryl alcohol~|~2-hydroxymethylfuran,e,2151.563264,0.19141
butanone~|~2-butanone~|~methyl ethyl ketone,H,1-hexanol~|~hexan-1-ol,e,2148.566459,0.00722
butanone~|~2-butanone~|~methyl ethyl ketone,H,methylaniline~|~n-methylaniline,e,1937.375496,0.09951
butanone~|~2-butanone~|~methyl ethyl ketone,H,1-octanol~|~octan-1-ol,e,2403.969707,0.00239
2-butoxime~|~2-butanone oxime~|~methyl ethyl ketoxime,H,"dioxane~|~p-dioxane~|~1,4-dioxane",e,3071.083311,0.01161
2-butoxime~|~2-butanone oxime~|~methyl ethyl ketoxime,H,pyridine,e,3687.375897,0.01161
2-methylcyclohexanone,H,cyclohexanol,e,2115.00374,0.00171
dibutyl ether~|~di-n-butylether,H,isobutanol~|~2-methyl-1-propanol,e,955.472817,0.00677
dibutyl ether~|~di-n-butylether,H,1-pentanol~|~pentan-1-ol,e,1535.943858,0.01039
dibutyl ether~|~di-n-butylether,H,1-hexanol~|~hexan-1-ol,e,1497.325465,0.00722
dibutyl ether~|~di-n-butylether,H,1-heptanol~|~heptan-1-ol,e,1901.560177,0.00298
dibutyl ether~|~di-n-butylether,H,2-pyrrolidon~|~2-pyrrolidone~|~2-pyrrolidinone,e,699.3717414,0.9
"diethylamine~|~n,n-diethylamine",H,pyridine,e,1100.438162,0.01197
"diacetyl~|~butadione~|~2,3-butanedione",H,methanol,e,1729.853095,0.08716
"diacetyl~|~butadione~|~2,3-butanedione",H,water,e,375.5180945,0.35319
"n,n-dimethylaniline~|~n n-dimethylaniline",H,methanol,e,948.2045841,0.08716
"n,n-dimethylaniline~|~n n-dimethylaniline",H,butyric acid~|~butanoic acid~|~n-butyric acid~|~n-butanoic acid,e,1080.299104,0.30395
"n,n-dimethylaniline~|~n n-dimethylaniline",H,methylaniline~|~n-methylaniline,e,1671.169107,0.09951
"dmf~|~dimethylformamide~|~n,n-dimethylformamide",H,methanol,e,2493.34963,0.08716
"dmf~|~dimethylformamide~|~n,n-dimethylformamide",H,water,e,1863.671765,0.35319
"dmf~|~dimethylformamide~|~n,n-dimethylformamide",H,methylformamide~|~n-methylformamide,e,2189.82459,0.9
"dmf~|~dimethylformamide~|~n,n-dimethylformamide",H,1-octanol~|~octan-1-ol,e,3159.688098,0.00239
"dmf~|~dimethylformamide~|~n,n-dimethylformamide",H,dodecanol~|~1-dodecanol~|~dodecan-1-ol,e,3172.881634,0.00161
methylal~|~dimethoxymethane,H,methanol,e,1176.861552,0.08716
methylal~|~dimethoxymethane,H,isobutanol~|~2-methyl-1-propanol,e,980.0593468,0.00677
methylal~|~dimethoxymethane,H,tert-butanol~|~2-methyl-2-propanol~|~2-methylpropan-2-ol,e,1360.66762,0.00548
"dioxane~|~p-dioxane~|~1,4-dioxane",H,2-propanol~|~propan-2-ol~|~isopropanol,e,486.2314598,0.03508
"dioxane~|~p-dioxane~|~1,4-dioxane",H,methanol,e,1322.007812,0.08716
"dioxane~|~p-dioxane~|~1,4-dioxane",H,propanol~|~1-propanol~|~propan-1-ol,e,877.1487334,0.03853
"dioxane~|~p-dioxane~|~1,4-dioxane",H,tert-butanol~|~2-methyl-2-propanol~|~2-methylpropan-2-ol,e,630.1607518,0.00548
"dioxane~|~p-dioxane~|~1,4-dioxane",H,water,e,576.7571343,0.35319
"dioxane~|~p-dioxane~|~1,4-dioxane",H,cyclopentanol,e,851.0961217,0.00178
"dioxane~|~p-dioxane~|~1,4-dioxane",H,butylamine~|~1-butylamine~|~n-butylamine~|~1-butanamine,e,211.5083763,0.81717
"2,6-dimethylpyridine",H,2-propanol~|~propan-2-ol~|~isopropanol,e,1341.865395,0.03508
"2,6-dimethylpyridine",H,methanol,e,2167.568106,0.08716
"2,6-dimethylpyridine",H,isobutanol~|~2-methyl-1-propanol,e,2360.620705,0.00677
"2,6-dimethylpyridine",H,propanol~|~1-propanol~|~propan-1-ol,e,1733.151952,0.03853
"2,6-dimethylpyridine",H,tert-butanol~|~2-methyl-2-propanol~|~2-methylpropan-2-ol,e,1528.739596,0.00548
"2,6-dimethylpyridine",H,water,e,971.5925894,0.35319
benzaldehyde,H,methanol,e,1611.801166,0.08716
benzaldehyde,H,benzoic acid,e,1709.956095,0.03123
butylacetate~|~n-butylacetate~|~butyl ethanoate~|~n-butylethanoate,H,dipropylamine~|~1-propanamine~|~di-n-propylamine,e,1275.954893,0.9
butylacetate~|~n-butylacetate~|~butyl ethanoate~|~n-butylethanoate,H,2-propanol~|~propan-2-ol~|~isopropanol,e,622.6145416,0.03508
butylacetate~|~n-butylacetate~|~butyl ethanoate~|~n-butylethanoate,H,methanol,e,1356.578331,0.08716
butylacetate~|~n-butylacetate~|~butyl ethanoate~|~n-butylethanoate,H,2-methoxyethanol~|~2-methoxyethan-1-ol,e,760.4982112,0.22091
butylacetate~|~n-butylacetate~|~butyl ethanoate~|~n-butylethanoate,H,isobutanol~|~2-methyl-1-propanol,e,1794.985976,0.00677
butylacetate~|~n-butylacetate~|~butyl ethanoate~|~n-butylethanoate,H,1-pentanol~|~pentan-1-ol,e,1377.365252,0.01039
butylacetate~|~n-butylacetate~|~butyl ethanoate~|~n-butylethanoate,H,propanol~|~1-propanol~|~propan-1-ol,e,781.2220522,0.03853
butylacetate~|~n-butylacetate~|~butyl ethanoate~|~n-butylethanoate,H,tert-butanol~|~2-methyl-2-propanol~|~2-methylpropan-2-ol,e,1055.455168,0.00548
butylacetate~|~n-butylacetate~|~butyl ethanoate~|~n-butylethanoate,H,water,e,338.059518,0.35319
butylacetate~|~n-butylacetate~|~butyl ethanoate~|~n-butylethanoate,H,butyric acid~|~butanoic acid~|~n-butyric acid~|~n-butanoic acid,e,1156.408923,0.30395
butylacetate~|~n-butylacetate~|~butyl ethanoate~|~n-butylethanoate,H,isopentanol~|~3-methylbutan-1-ol~|~3-methyl-1-butanol,e,1989.655521,0.00381
butylacetate~|~n-butylacetate~|~butyl ethanoate~|~n-butylethanoate,H,ethoxyethanol~|~2-ethoxyethanol~|~2-ethoxyethan-1-ol,e,459.9913464,0.53446
butylacetate~|~n-butylacetate~|~butyl ethanoate~|~n-butylethanoate,H,"propyleneglycol~|~1,2-propanediol~|~1,2-propylene glycol",e,909.0900547,0.103
butylacetate~|~n-butylacetate~|~butyl ethanoate~|~n-butylethanoate,H,guaiacol~|~2-methoxyphenol,e,328.3422006,0.9
butylacetate~|~n-butylacetate~|~butyl ethanoate~|~n-butylethanoate,H,"resorcinol~|~1,3-benzenediol~|~1,3-dihydroxybenzene",e,2274.523445,0.02401
methylacetate~|~methyl ethanoate,H,2-propanol~|~propan-2-ol~|~isopropanol,e,860.0596896,0.03508
methylacetate~|~methyl ethanoate,H,methanol,e,1411.632749,0.08716
methylacetate~|~methyl ethanoate,H,isobutanol~|~2-methyl-1-propanol,e,1375.5566,0.00677
methylacetate~|~methyl ethanoate,H,propanol~|~1-propanol~|~propan-1-ol,e,1062.550195,0.03853
methylacetate~|~methyl ethanoate,H,tert-butanol~|~2-methyl-2-propanol~|~2-methylpropan-2-ol,e,1298.941403,0.00548
methylacetate~|~methyl ethanoate,H,ethoxyethanol~|~2-ethoxyethanol~|~2-ethoxyethan-1-ol,e,430.5441267,0.53446
acetic acid,H,isopropenylacetate~|~1-methylvinyl acetate~|~1-methylvinyl ethanoate,e,850.5435805,0.0001
furfural~|~2-furaldehyde,H,methanol,e,1715.745705,0.08716
furfural~|~2-furaldehyde,H,water,e,500.9642517,0.35319
furfural~|~2-furaldehyde,H,tert-pentanol~|~2-methyl-2-butanol~|~2-methylbutan-2-ol,e,2193.640098,0.00144
dipropylamine~|~1-propanamine~|~di-n-propylamine,H,"tripropylamine~|~n,n-dipropyl-1-propanamine",e,1377.892638,0.9
2-heptanone,H,methanol,e,1632.380807,0.08716
2-heptanone,H,propanol~|~1-propanol~|~propan-1-ol,e,1228.592565,0.03853
2-propanol~|~propan-2-ol~|~isopropanol,H,4-methylpentan-2-one~|~4-methyl-2-pentanone~|~methyl isobutyl ketone,e,991.2135536,0.03508
2-propanol~|~propan-2-ol~|~isopropanol,H,3-picoline~|~3-methylpyridine,e,1484.541965,0.03508
2-propanol~|~propan-2-ol~|~isopropanol,H,2-pentanone~|~pentan-2-one~|~methyln-propylketone,e,1276.807097,0.03508
2-propanol~|~propan-2-ol~|~isopropanol,H,pyridine,e,1503.644152,0.03508
2-propanol~|~propan-2-ol~|~isopropanol,H,thf~|~tetrahydrofuran,e,1208.297674,0.03508
2-propanol~|~propan-2-ol~|~isopropanol,H,triethylamine,e,1176.989983,0.03508
2-propanol~|~propan-2-ol~|~isopropanol,H,nitroethane,e,1259.06965,0.03508
2-propanol~|~propan-2-ol~|~isopropanol,H,ethylpropionate~|~ethyl propanoate~|~propanoic acid ethyl ester,e,610.5262022,0.03508
2-propanol~|~propan-2-ol~|~isopropanol,H,propylacetate~|~n-propylacetate~|~propyl ethanoate~|~n-propylethanoate,e,801.2412909,0.03508
2-propanol~|~propan-2-ol~|~isopropanol,H,cyclohexanone,e,1172.422326,0.03508
2-propanol~|~propan-2-ol~|~isopropanol,H,3-pentanone~|~pentan-3-one~|~diethylketone,e,1313.004635,0.03508
2-propanol~|~propan-2-ol~|~isopropanol,H,ethylbutyrate~|~ethyl butanoate~|~ethyl n-butyrate,e,431.5541287,0.03508
2-propanol~|~propan-2-ol~|~isopropanol,H,acetophenone~|~methyl phenyl ketone,e,1502.638508,0.03508
2-propanol~|~propan-2-ol~|~isopropanol,H,isopropylacetate~|~1-methylethyl ethanoate~|~acetic acid isopropyl ester,e,874.2442002,0.03508
2-propanol~|~propan-2-ol~|~isopropanol,H,methylpropionate~|~methyl propanoate,e,756.9853656,0.03508
2-propanol~|~propan-2-ol~|~isopropanol,H,propylformate~|~n-propylformate~|~propyl methanoate~|~n-propylmethanoate~|~formic acid propyl ester,e,381.3456036,0.03508
2-propanol~|~propan-2-ol~|~isopropanol,H,3-methyl-2-butanone~|~methyl isopropyl ketone,e,1311.10927,0.03508
2-propanol~|~propan-2-ol~|~isopropanol,H,sulfolane,e,558.1467828,0.03508
2-propanol~|~propan-2-ol~|~isopropanol,H,dimethyl ether,e,1432.556102,0.03508
2-propanol~|~propan-2-ol~|~isopropanol,H,"diisopropyl ketone~|~di-isopropyl ketone~|~2,4-dimethyl-3-pentanone",e,680.7843819,0.03508
2-propanol~|~propan-2-ol~|~isopropanol,H,thp~|~tetrahydropyran,e,332.5185905,0.03508
2-propanol~|~propan-2-ol~|~isopropanol,H,methyl-t-butylether~|~methyl tert-butyl ether~|~2-methoxy-2-methylpropane~|~methyl tert-butyl ether~|~mtbe,e,841.9232379,0.03508
2-propanol~|~propan-2-ol~|~isopropanol,H,sec-butylacetate~|~1-methylpropyl ethanoate,e,972.7823202,0.03508
2-propanol~|~propan-2-ol~|~isopropanol,H,gamma-valerolactone~|~tetrahydro-5-methyl-2-furanone~|~dihydro-5-methyl-2(3h)-furanone,e,1354.551978,0.03508
2-propanol~|~propan-2-ol~|~isopropanol,H,"butoxide~|~ethyloxirane~|~1,2-epoxybutane",e,815.2924462,0.03508
2-propanol~|~propan-2-ol~|~isopropanol,H,amyl propionate~|~amyl propioanate,e,639.7149518,0.03508
diisopropyl ether~|~di-isopropyl ether,H,methanol,e,978.9470556,0.08716
diisopropyl ether~|~di-isopropyl ether,H,2-methoxyethanol~|~2-methoxyethan-1-ol,e,745.5954752,0.22091
diisopropyl ether~|~di-isopropyl ether,H,isobutanol~|~2-methyl-1-propanol,e,1923.178018,0.00677
diisopropyl ether~|~di-isopropyl ether,H,propanol~|~1-propanol~|~propan-1-ol,e,1271.272838,0.03853
diisopropyl ether~|~di-isopropyl ether,H,isopentanol~|~3-methylbutan-1-ol~|~3-methyl-1-butanol,e,2221.833655,0.00381
diisopropyl ether~|~di-isopropyl ether,H,ethoxyethanol~|~2-ethoxyethanol~|~2-ethoxyethan-1-ol,e,690.6148334,0.53446
diisopropyl ether~|~di-isopropyl ether,H,acrylic acid~|~propenoic acid,e,2720.98568,0.01854
"diethylmethylamine~|~methyl diethyl amine~|~n,n-diethylmethylamine",H,water,e,1471.123851,0.35319
methanol,H,4-methylpentan-2-one~|~4-methyl-2-pentanone~|~methyl isobutyl ketone,e,1542.241017,0.08716
methanol,H,3-picoline~|~3-methylpyridine,e,2173.885355,0.08716
methanol,H,4-methylpyridine,e,2125.196344,0.08716
methanol,H,nitromethane,e,1698.795404,0.08716
methanol,H,2-pentanone~|~pentan-2-one~|~methyln-propylketone,e,1197.988642,0.08716
methanol,H,"methyloxirane~|~1,2-epoxypropane~|~1,2-propylene oxide",e,1764.713307,0.08716
methanol,H,pyridine,e,2065.434477,0.08716
methanol,H,dmso~|~dimethyl sulfoxide,e,2768.126677,0.08716
methanol,H,thf~|~tetrahydrofuran,e,1534.862153,0.08716
methanol,H,triethylamine,e,1826.800944,0.08716
methanol,H,vinyl acetate,e,1139.288505,0.08716
methanol,H,nitroethane,e,1418.248297,0.08716
methanol,H,"1,1-dimethoxyethane",e,1357.894047,0.08716
methanol,H,methylbutyl ether~|~butyl methyl ether~|~methyl-n-butylether~|~methyl n-butyl ether,e,1046.498624,0.08716
methanol,H,ethylpropionate~|~ethyl propanoate~|~propanoic acid ethyl ester,e,1392.874593,0.08716
methanol,H,isoamylacetate~|~isopentyl acetate~|~3-methylbutyl ethanoate,e,1399.806441,0.08716
methanol,H,butylpropionate~|~butyl propanoate~|~n-butylpropionate~|~propanoic acid butyl ester,e,1189.663489,0.08716
methanol,H,"1,2-dimethoxyethane",e,1613.435484,0.08716
methanol,H,"n,n-dimethylacetamide~|~n,n-dimethylethanamide",e,2598.606621,0.08716
methanol,H,acrylonitrile~|~2-propenenitrile,e,2091.178995,0.08716
methanol,H,3-buten-2-one~|~methyl vinyl ketone,e,1914.410153,0.08716
methanol,H,acetic anhydride~|~ethanoic anhydride,e,1413.161707,0.08716
methanol,H,propylacetate~|~n-propylacetate~|~propyl ethanoate~|~n-propylethanoate,e,1378.376319,0.08716
methanol,H,cyclohexanone,e,1466.556306,0.08716
methanol,H,methyl methacrylate~|~methacrylic acid methyl ester,e,1196.365556,0.08716
methanol,H,methacrylonitrile~|~isopropenylnitrile,e,1735.001636,0.08716
methanol,H,n-methylpyrrolidone~|~n-methyl-2-pyrrolidone~|~methyl-2-pyrrolidinone~|~n-methyl-2-pyrrolidinone,e,2529.834606,0.08716
methanol,H,3-pentanone~|~pentan-3-one~|~diethylketone,e,1667.660823,0.08716
methanol,H,butylformate~|~n-butyl formate~|~butyl methanoate~|~n-butylmethanoate~|~formic acid butyl ester,e,1315.779952,0.08716
methanol,H,methylformate~|~methyl methanoate,e,1248.050304,0.08716
methanol,H,ethyl propyl ether,e,1218.835149,0.08716
methanol,H,1-ethoxybutane~|~butyl ethyl ether~|~ethyl butyl ether~|~n-butyl ethyl ether,e,1261.134458,0.08716
methanol,H,methyl dodecanoate~|~dodecanoicacidmethylester,e,1002.189492,0.08716
methanol,H,ethylbutyrate~|~ethyl butanoate~|~ethyl n-butyrate,e,1347.927075,0.08716
methanol,H,acetophenone~|~methyl phenyl ketone,e,1693.126925,0.08716
methanol,H,isobutyl acetate~|~2-methylpropyl ethanoate~|~aceticacid-2-methylpropylester,e,1270.593372,0.08716
methanol,H,isopropylacetate~|~1-methylethyl ethanoate~|~acetic acid isopropyl ester,e,1397.135848,0.08716
methanol,H,"1,3-dioxolane",e,1305.189199,0.08716
methanol,H,propanal~|~1-propanal~|~propionaldehyde,e,2552.471153,0.08716
methanol,H,methylpropionate~|~methyl propanoate,e,1289.599135,0.08716
methanol,H,amyl acetate~|~pentylacetate~|~n-pentylacetate~|~pentyl ethanoate,e,1636.385389,0.08716
methanol,H,propylformate~|~n-propylformate~|~propyl methanoate~|~n-propylmethanoate~|~formic acid propyl ester,e,1144.06194,0.08716
methanol,H,butylbutyrate~|~butyl butanoate~|~n-butyl n-butyrate~|~butanoic acid butyl ester,e,849.8353,0.08716
methanol,H,mm~|~hexamethyldisiloxane,e,1366.828632,0.08716
methanol,H,3-methyl-2-butanone~|~methyl isopropyl ketone,e,1709.813542,0.08716
methanol,H,propylpropionate~|~propyl propanoate~|~n-propyl propanoate~|~n-propyl propionate~|~propanoic acid propyl ester,e,1313.780368,0.08716
methanol,H,chinoline~|~quinoline,e,1668.896554,0.08716
methanol,H,"epichlorohydrin~|~alpha-epichlorohydrin~|~(chloromethyl)-oxirane~|~1-chloro-2,3-epoxypropane",e,1347.62106,0.08716
methanol,H,dimethyl carbonate~|~carbonic acid dimethyl ester,e,1034.364716,0.08716
methanol,H,methylacrylate~|~methyl propenoate~|~2-propenoic acid methyl ester,e,1364.922397,0.08716
methanol,H,sulfolane,e,1617.41074,0.08716
methanol,H,mesityl oxide~|~4-methyl-3-penten-2-one,e,2046.714252,0.08716
methanol,H,dimethyl ether,e,1615.529207,0.08716
methanol,H,allyl acetate~|~aceticacid-2-propenylester~|~acetic acid 2-propenyl ester,e,935.2485637,0.08716
methanol,H,propylbutyrate~|~n-propylbutyrate~|~propyl butanoate~|~n-propylbutanoate~|~n-propyl n-butyrate~|~butanoic acid propyl ester,e,1254.063871,0.08716
methanol,H,gamma-butyrolactone~|~.gamma.-butyrolactone,e,1787.886134,0.08716
methanol,H,"diisopropyl ketone~|~di-isopropyl ketone~|~2,4-dimethyl-3-pentanone",e,1651.468412,0.08716
methanol,H,ethyl benzoate,e,1566.321396,0.08716
methanol,H,methylbutyrate~|~methyl butanoate~|~methyl n-butyrate,e,1242.163639,0.08716
methanol,H,thp~|~tetrahydropyran,e,1186.85883,0.08716
methanol,H,"acetylacetone~|~2,4-pentanedione",e,887.0223528,0.08716
methanol,H,methyl-t-butylether~|~methyl tert-butyl ether~|~2-methoxy-2-methylpropane~|~methyl tert-butyl ether~|~mtbe,e,1402.886427,0.08716
methanol,H,"diglyme~|~2,5,8-trioxanonane~|~diethylene glycol dimethyl ether",e,1694.767345,0.08716
methanol,H,tame~|~methyl-tert-amylether~|~methyl tert-amyl ether~|~methyl tert-pentyl ether~|~2-methoxy-2-methylbutane,e,1113.450579,0.08716
methanol,H,hexylacetate~|~n-hexylacetate~|~hexyl ethanoate,e,1334.409138,0.08716
methanol,H,butyronitrile~|~butanenitrile~|~n-butyronitrile,e,1820.956181,0.08716
methanol,H,"2,2-dimethoxypropane~|~3,3-dimethyl-2,4-dioxapentane",e,1215.469471,0.08716
methanol,H,vinyl propionate~|~vinyl propanoate~|~propanoicacidethenylester,e,1032.166214,0.08716
methanol,H,ethylal~|~diethoxymethane,e,1149.477973,0.08716
methanol,H,3-heptanone,e,1611.778056,0.08716
methanol,H,dimethyl glutarate~|~dimethyl pentanedioate,e,1531.38777,0.08716
methanol,H,tetraethoxysilane,e,1173.248294,0.08716
methanol,H,"dimethyl adipate~|~dimethyl 1,6-hexanedioate",e,1441.08543,0.08716
methanol,H,sec-butylacetate~|~1-methylpropyl ethanoate,e,1341.838936,0.08716
methanol,H,etbe~|~tert-butyl ethyl ether~|~ethyl tert-butyl ether~|~2-ethoxy-2-methylpropane~|~2-ethoxy-2-methyl-propane,e,1266.139475,0.08716
methanol,H,dibutyl carbonate,e,1582.850927,0.08716
methanol,H,gamma-valerolactone~|~tetrahydro-5-methyl-2-furanone~|~dihydro-5-methyl-2(3h)-furanone,e,1699.020803,0.08716
methanol,H,diethyl carbonate~|~carbonic acid diethyl ester,e,1109.626935,0.08716
methanol,H,"1,3-dioxolan-2-one~|~ethylene carbonate",e,1865.356562,0.08716
methanol,H,"butoxide~|~ethyloxirane~|~1,2-epoxybutane",e,1387.182328,0.08716
methanol,H,methyl silicate~|~tetramethoxysilane~|~silicon tetramethoxide,e,1189.707152,0.08716
methanol,H,"2,5,8,11,14-pentaoxapentadecane~|~tetraethylene glycol dimethyl ether",e,1579.432921,0.08716
methanol,H,ethyl isobutyrate~|~ethyl 2-methylpropanoate~|~2-methylpropanoicacidethylester,e,1252.521121,0.08716
methanol,H,1-methoxyisopropylacetate~|~1-methoxy-2-acetoxypropane~|~1-methoxy-2-propyl acetate~|~propylene glycol monomethyl ether acetate,e,1467.802237,0.08716
methanol,H,"2-(difluoromethoxy)-1,1,1-trifluoroethane~|~1,1,1-trifluoro-2-(difluoromethoxy)ethane",e,1422.774617,0.08716
